GeoFips,GeoName,LineCode,Description,2023
27740,"Johnson City, TN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.775
27740,"Johnson City, TN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",63.604
27740,"Johnson City, TN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",76.571
27740,"Johnson City, TN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.600
27780,"Johnstown, PA (Metropolitan Statistical Area)",1,RPPs: All items,88.064
27780,"Johnstown, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
27780,"Johnstown, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",47.173
27780,"Johnstown, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",118.542
27780,"Johnstown, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
27860,"Jonesboro, AR (Metropolitan Statistical Area)",1,RPPs: All items,85.686
27860,"Jonesboro, AR (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.115
27860,"Jonesboro, AR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",55.525
27860,"Jonesboro, AR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",80.309
27860,"Jonesboro, AR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.225
27900,"Joplin, MO (Metropolitan Statistical Area)",1,RPPs: All items,85.648
27900,"Joplin, MO (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.157
27900,"Joplin, MO (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",50.803
27900,"Joplin, MO (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.745
27900,"Joplin, MO (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.257
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",1,RPPs: All items,106.280
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2,"  RPPs: Goods",106.907
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",112.158
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",187.452
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.857
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",1,RPPs: All items,93.979
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",82.470
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",98.812
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
28100,"Kankakee, IL (Metropolitan Statistical Area)",1,RPPs: All items,92.307
28100,"Kankakee, IL (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.491
28100,"Kankakee, IL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",74.041
28100,"Kankakee, IL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.720
28100,"Kankakee, IL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.195
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,93.266
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.999
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",88.068
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.970
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.626
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",1,RPPs: All items,98.988
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",83.225
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.023
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.761
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",83.405
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.143
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",1,RPPs: All items,85.354
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.054
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",51.040
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",79.559
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.759
28740,"Kingston, NY (Metropolitan Statistical Area)",1,RPPs: All items,98.970
28740,"Kingston, NY (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.137
28740,"Kingston, NY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",101.360
28740,"Kingston, NY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",131.993
28740,"Kingston, NY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.604
28940,"Knoxville, TN (Metropolitan Statistical Area)",1,RPPs: All items,92.773
28940,"Knoxville, TN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.775
28940,"Knoxville, TN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",79.137
28940,"Knoxville, TN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",76.491
28940,"Knoxville, TN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.600
29020,"Kokomo, IN (Metropolitan Statistical Area)",1,RPPs: All items,89.666
29020,"Kokomo, IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.057
29020,"Kokomo, IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",61.897
29020,"Kokomo, IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",87.294
29020,"Kokomo, IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.592
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",1,RPPs: All items,91.291
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.028
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",71.169
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.520
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.892
29180,"Lafayette, LA (Metropolitan Statistical Area)",1,RPPs: All items,87.010
29180,"Lafayette, LA (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.036
29180,"Lafayette, LA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",59.427
29180,"Lafayette, LA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",75.849
29180,"Lafayette, LA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.340
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",1,RPPs: All items,91.524
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.057
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",71.046
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",87.368
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.592
29340,"Lake Charles, LA (Metropolitan Statistical Area)",1,RPPs: All items,86.749
29340,"Lake Charles, LA (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.036
29340,"Lake Charles, LA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",57.006
29340,"Lake Charles, LA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",75.355
29340,"Lake Charles, LA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.340
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",1,RPPs: All items,89.895
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.066
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.846
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.552
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.260
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.374
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",95.895
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.194
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
29540,"Lancaster, PA (Metropolitan Statistical Area)",1,RPPs: All items,96.305
29540,"Lancaster, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
29540,"Lancaster, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",84.927
29540,"Lancaster, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",116.313
29540,"Lancaster, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",1,RPPs: All items,92.846
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",76.538
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",95.543
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
29700,"Laredo, TX (Metropolitan Statistical Area)",1,RPPs: All items,87.786
29700,"Laredo, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
29700,"Laredo, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",64.297
29700,"Laredo, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.599
29700,"Laredo, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
29740,"Las Cruces, NM (Metropolitan Statistical Area)",1,RPPs: All items,89.348
29740,"Las Cruces, NM (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.413
29740,"Las Cruces, NM (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",71.334
29740,"Las Cruces, NM (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",77.248
29740,"Las Cruces, NM (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.686
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",1,RPPs: All items,97.401
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.587
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",116.144
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.063
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.105
29940,"Lawrence, KS (Metropolitan Statistical Area)",1,RPPs: All items,90.989
29940,"Lawrence, KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.797
29940,"Lawrence, KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",74.166
29940,"Lawrence, KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",94.609
29940,"Lawrence, KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.098
30020,"Lawton, OK (Metropolitan Statistical Area)",1,RPPs: All items,87.627
30020,"Lawton, OK (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.190
30020,"Lawton, OK (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",62.716
30020,"Lawton, OK (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",79.979
30020,"Lawton, OK (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.414
30140,"Lebanon, PA (Metropolitan Statistical Area)",1,RPPs: All items,95.330
30140,"Lebanon, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
30140,"Lebanon, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.858
30140,"Lebanon, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",118.499
30140,"Lebanon, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",1,RPPs: All items,87.203
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.129
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",69.303
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",68.994
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",92.955
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",1,RPPs: All items,100.109
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.562
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",95.134
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",145.741
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",103.025
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",1,RPPs: All items,93.110
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.178
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",74.423
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.441
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.318
30620,"Lima, OH (Metropolitan Statistical Area)",1,RPPs: All items,87.585
30620,"Lima, OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.316
30620,"Lima, OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",52.863
30620,"Lima, OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.482
30620,"Lima, OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.784
30700,"Lincoln, NE (Metropolitan Statistical Area)",1,RPPs: All items,91.950
30700,"Lincoln, NE (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.260
30700,"Lincoln, NE (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",83.584
30700,"Lincoln, NE (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",80.988
30700,"Lincoln, NE (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",92.680
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",1,RPPs: All items,89.092
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.115
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",67.292
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.530
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.225
30860,"Logan, UT-ID (Metropolitan Statistical Area)",1,RPPs: All items,92.912
30860,"Logan, UT-ID (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.074
30860,"Logan, UT-ID (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",92.201
30860,"Logan, UT-ID (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",72.922
30860,"Logan, UT-ID (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.255
30980,"Longview, TX (Metropolitan Statistical Area)",1,RPPs: All items,88.417
30980,"Longview, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
30980,"Longview, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",66.006
30980,"Longview, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.421
30980,"Longview, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
31020,"Longview, WA (Metropolitan Statistical Area)",1,RPPs: All items,99.411
31020,"Longview, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
31020,"Longview, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",86.477
31020,"Longview, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.852
31020,"Longview, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",1,RPPs: All items,115.455
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",107.853
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",173.039
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",135.257
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",107.092
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",1,RPPs: All items,94.018
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.014
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",81.113
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.203
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.352
31180,"Lubbock, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.869
31180,"Lubbock, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
31180,"Lubbock, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.213
31180,"Lubbock, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.240
31180,"Lubbock, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
31340,"Lynchburg, VA (Metropolitan Statistical Area)",1,RPPs: All items,90.284
31340,"Lynchburg, VA (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.729
31340,"Lynchburg, VA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",64.449
31340,"Lynchburg, VA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.426
31340,"Lynchburg, VA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.379
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",1,RPPs: All items,90.039
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.911
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",63.994
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.389
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.049
31460,"Madera, CA (Metropolitan Statistical Area)",1,RPPs: All items,102.948
31460,"Madera, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
31460,"Madera, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",91.359
31460,"Madera, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",144.431
31460,"Madera, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
31540,"Madison, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.786
31540,"Madison, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
31540,"Madison, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",95.963
31540,"Madison, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.877
31540,"Madison, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",1,RPPs: All items,105.074
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.380
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",127.758
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",151.118
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",103.762
31740,"Manhattan, KS (Metropolitan Statistical Area)",1,RPPs: All items,90.258
31740,"Manhattan, KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.797
31740,"Manhattan, KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",71.865
31740,"Manhattan, KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.584
31740,"Manhattan, KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.098
31860,"Mankato, MN (Metropolitan Statistical Area)",1,RPPs: All items,87.637
31860,"Mankato, MN (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.930
31860,"Mankato, MN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",63.965
31860,"Mankato, MN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.056
31860,"Mankato, MN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",91.625
31900,"Mansfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,86.616
31900,"Mansfield, OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.316
31900,"Mansfield, OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",49.529
31900,"Mansfield, OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.419
31900,"Mansfield, OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.784
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",1,RPPs: All items,85.555
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",57.030
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.112
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
32780,"Medford, OR (Metropolitan Statistical Area)",1,RPPs: All items,103.349
32780,"Medford, OR (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.556
32780,"Medford, OR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",100.913
32780,"Medford, OR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.824
32780,"Medford, OR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.199
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",1,RPPs: All items,92.427
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.778
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",77.534
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",77.463
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.740
32900,"Merced, CA (Metropolitan Statistical Area)",1,RPPs: All items,99.517
32900,"Merced, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
32900,"Merced, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",76.894
32900,"Merced, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",142.746
32900,"Merced, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,111.824
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",102.891
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",156.411
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",98.066
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",105.847
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",1,RPPs: All items,92.071
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.057
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",75.043
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.046
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.592
33220,"Midland, MI (Metropolitan Statistical Area)",1,RPPs: All items,90.565
33220,"Midland, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
33220,"Midland, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.549
33220,"Midland, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",96.244
33220,"Midland, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
33260,"Midland, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.761
33260,"Midland, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
33260,"Midland, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",101.922
33260,"Midland, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.904
33260,"Midland, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.536
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",94.096
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.504
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",1,RPPs: All items,104.509
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.782
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",110.304
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.892
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",103.321
